path_id,final_value,terminal_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
90,9368.188563790443,-0.06318114362095562,-0.06318114362095562,0.15793170677998006,-0.19965777670200233,-0.4608660703544694,-0.7905511087805137,-0.31644719612027006
91,12836.564906599548,0.2836564906599548,0.2836564906599548,0.2127641323839529,-0.16885405068289178,1.1852648679581281,1.9996885738475414,1.6798915365830471
92,7601.800236396276,-0.23981997636037244,-0.23981997636037244,0.16696489058152839,-0.2540347689682021,-1.6776732020924363,-2.312935993327637,-0.9440439091642258
93,8638.02596859149,-0.13619740314085105,-0.13619740314085094,0.18237789129165222,-0.28989656421315074,-0.8203487654538714,-1.1641784966952249,-0.4698137886198257
94,10296.37353845721,0.02963735384572108,0.02963735384572108,0.13334618832804263,-0.1561471955404898,0.1355114134338433,0.11844380106552553,0.18980394584183202
95,9372.4315792448,-0.06275684207552001,-0.06275684207552013,0.1514925577278032,-0.16917196623106384,-0.4842231948304506,-0.8617020179340633,-0.3709647849679986
96,9119.59579514959,-0.08804042048504102,-0.08804042048504113,0.17457873786417843,-0.251129758725242,-0.5550471430225966,-0.9305722559790766,-0.350577410387134
97,12783.953356526901,0.27839533565269003,0.27839533565269003,0.19749174817688545,-0.19318740873358875,1.239657092903776,2.529798001486716,1.441063563498621
98,15708.177819275681,0.5708177819275682,0.5708177819275682,0.15452106030487725,-0.06206040364155325,2.872358579743996,7.1746506527555685,9.197777462494146
99,12333.708107162573,0.23337081071625732,0.23337081071625732,0.2056820191674838,-0.08497912410865502,1.0239680240593954,1.8851446696433243,2.746213416107554
100,12605.910169761846,0.2605910169761847,0.2605910169761847,0.19051466336767678,-0.10069439379313767,1.2043972581255489,2.4219845845958736,2.587939677272718
101,10448.387066766478,0.0448387066766478,0.0448387066766478,0.16190020100098465,-0.11492083429575992,0.2284607236202691,0.2276487517041077,0.3901703894809103
102,10677.077914308622,0.06770779143086214,0.06770779143086214,0.15807402945522714,-0.12863506993526563,0.3666983108233317,0.4815854202287904,0.5263556156570323
103,11929.631856659984,0.19296318566599835,0.19296318566599835,0.16935153191872626,-0.14398679441493045,1.0085239029834177,1.7291203942978877,1.3401450212852948
104,9755.388758711086,-0.024461124128891454,-0.024461124128891343,0.16329420459722746,-0.1626931377437446,-0.1924956542576539,-0.42717208456062605,-0.1503512961156338
105,14880.409399476674,0.4880409399476673,0.4880409399476673,0.17147539428000463,-0.08044104622084301,2.2883539606002103,4.7350890027169985,6.067063556182483
106,12190.548279016917,0.21905482790169173,0.21905482790169173,0.1494233691201889,-0.10619950418494756,1.2667169462671228,2.2403902997873812,2.0626727928993476
107,9071.667385729268,-0.09283326142707315,-0.09283326142707327,0.1628177275804645,-0.17769455156935188,-0.639727566374515,-1.0515923380995214,-0.522431670567241
108,10979.096440316971,0.09790964403169711,0.09790964403169711,0.15870288188273565,-0.11433147175573997,0.541779052273761,0.7971151777605638,0.856366515082332
109,11478.947388989562,0.1478947388989562,0.1478947388989562,0.1602777057442284,-0.12018926434554798,0.8167451065623381,1.108034950299649,1.2305153850825985
110,13810.673795855582,0.38106737958555814,0.38106737958555814,0.19561024672310084,-0.15859602639064466,1.6451765353852215,3.4776011558319335,2.402754900346209
111,10778.211484078334,0.0778211484078335,0.0778211484078335,0.16556205474010668,-0.1239794231214153,0.41449956819298395,0.5663604174942892,0.6276940676810686
112,12864.211953897631,0.2864211953897631,0.2864211953897631,0.2003999509828501,-0.1444988222084504,1.2562868444501647,2.3374938795692106,1.9821697575955257
113,8185.684831844073,-0.18143151681559266,-0.18143151681559266,0.1458458304488972,-0.19508932043864566,-1.4363343643702853,-2.0333961276788584,-0.929992048809518
114,13282.405463655972,0.3282405463655973,0.3282405463655973,0.1641872521494952,-0.16499053308588324,1.6895557103689187,3.2772240577252383,1.989450789850693
115,10103.066205997855,0.010306620599785488,0.010306620599785488,0.16497810444181157,-0.14381642311231266,0.023442647403484874,-0.08983126045923127,0.07166511568526905
116,16763.956423322226,0.6763956423322226,0.6763956423322226,0.14366007687946422,-0.0656343061972193,3.5320665680446286,9.27633472801993,10.305519803923502
117,11663.279205859542,0.16632792058595425,0.16632792058595425,0.14160383705382718,-0.10833490205213733,1.016571287744382,1.5342644687205103,1.535312419499924
118,10809.178027794846,0.08091780277948457,0.08091780277948457,0.17032764404506448,-0.11645114576797475,0.42491639497575484,0.5327746473719746,0.6948648057161305
119,9913.46595484016,-0.008653404515984064,-0.008653404515983953,0.13882878164908682,-0.13977030407932609,-0.1375193155586632,-0.3394370507709795,-0.061911609715556946
120,10885.899889814656,0.08858998898146564,0.08858998898146564,0.1749680617927865,-0.11062517614940968,0.45813782002245557,0.6414444951505824,0.8008121845773746
121,10034.10047901662,0.0034100479016621055,0.0034100479016621055,0.15448508405650346,-0.14773774908003434,-0.030470053636767098,-0.1765768807810599,0.023081764294478127
122,8854.857626320956,-0.11451423736790434,-0.11451423736790434,0.1910909403265661,-0.23154636032322573,-0.6471767431280937,-1.1947309250124836,-0.49456289102557643
123,11139.061378509525,0.1139061378509525,0.1139061378509525,0.17378185500748478,-0.14683906588763013,0.592548636982227,0.8652114103662978,0.7757209374930248
124,12500.685483598761,0.25006854835987613,0.25006854835987613,0.14943869966673912,-0.07328904747148089,1.4348708883337817,2.5972776342252373,3.412086211888424
